,label,message,length
2643,ham,"['try', 'get', 'lost', 'fact', 'Tee', 'hee']",49
2644,ham,"['Hi', 'spoke', 'MANEESHA', 'V', 'Wed', 'like', 'know', 'satisfied', 'experience', 'Reply', 'Toll', 'Free', 'Yes']",126
2645,ham,"['friends', 'use', 'call']",32
2646,ham,"['Sorry', 'Ill', 'call', 'later']",22
2647,ham,"['Em', 'olowoyey', 'uscedu', 'great', 'time', 'argentina', 'sad', 'secretary', 'everything', 'blessing']",107
2648,ham,"['taxt', 'massagetiepos', 'argh', 'ok', 'Lool']",46
2649,ham,"['Hi', 'please', 'get', 'ltgt', 'dollar', 'loan', 'Ill', 'pay', 'back', 'mid', 'february', 'Pls']",96
2650,ham,"['might', 'want', 'pull', 'case', 'plan', 'spending', 'dont', 'much', 'confidence', 'derek', 'taylors', 'money', 'management']",157
2651,ham,"['like', 'shaking', 'booty', 'dance', 'floor']",50
2652,ham,"['Text', 'get', 'dont', 'call', 'phones', 'problems']",63
2653,ham,"['need', 'drug', 'anymore']",29
2654,ham,"['Sorry', 'dai', 'thought', 'calling', 'lot', 'timeslil', 'busyi', 'call', 'noon']",87
2655,ham,"['sarcasm', 'nt', 'scarcasim']",27
2656,ham,"['Great', 'run', 'ttyl']",33
2657,ham,"['Feel', 'like', 'trying', 'kadeem', 'V']",33
2658,ham,"['Dai', 'ltgt', 'naal', 'eruku']",27
2659,ham,"['yet', 'chikkuwat', 'abt', 'u']",26
2660,ham,['Ok'],5
2661,ham,"['Want', 'finally', 'lunch', 'today']",33
2662,ham,"['know', 'dad', 'back']",34
2663,spam,"['Hello', 'darling', 'today', 'would', 'love', 'chat', 'dont', 'tell', 'look', 'like', 'sexy']",130
2664,spam,"['8007', 'FREE', '1st', 'week', 'No1', 'Nokia', 'tone', '4', 'ur', 'mob', 'every', 'week', 'txt', 'NOKIA', '8007', 'Get', 'txting', 'tell', 'ur', 'mates', 'wwwgetzedcouk', 'POBox', '36504', 'W4', '5WQ', 'norm', '150ptone', '16']",165
2665,ham,"['remains', 'bro', 'amongst', 'bros']",29
2666,ham,"['R', 'u', 'meeting', 'da', 'ge', 'nite', 'tmr']",30
2667,ham,"['nice', 'day', 'impressively', 'sensible', 'went', 'home', 'early', 'feel', 'fine', 'boring', 'Whens', 'cant', 'remember']",140
2668,ham,"['de', 'looking', 'good']",34
2669,spam,"['Wanna', 'get', 'laid', '2nite', 'Want', 'real', 'Dogging', 'locations', 'sent', 'direct', 'ur', 'mobile', 'Join', 'UKs', 'largest', 'Dogging', 'Network', 'Txt', 'PARK', '69696', 'Nyt', 'ec2a', '3lp', '£150msg']",162
2670,spam,"['tried', 'contact', 'response', 'offer', 'new', 'nokia', 'fone', 'camcorder', 'hit', 'reply', 'call', '08000930705', 'delivery']",130
2671,ham,"['Yes', 'replied', 'mail', 'Im', 'going', 'management', 'office', 'later', 'Plus', 'bank', 'later', 'alsoor', 'wednesday']",117
2672,ham,"['Thats', 'cool', 'Ill', 'come', 'like', 'ltgt', 'ish']",45
2673,ham,"['Super', 'msg', 'danalla', 'timing']",27
2674,ham,"['Good', 'afternoon', 'boytoy', 'feeling', 'today', 'Better', 'hope', 'good', 'boy', 'obedient', 'slave', 'please', 'Queen']",153
2675,ham,"['6', 'ft', 'good', 'combination']",41
2676,ham,"['Im', 'sick', 'Im', 'needy', 'want', 'pouts', 'stomps', 'feet', 'pouts', 'stomps', 'feet', 'want', 'slave', 'want']",136
2677,ham,"['train', 'back', 'northampton', 'im', 'afraid']",56
2678,ham,"['abj', 'serving', 'staying', 'dad', 'alone']",64
2679,ham,"['playng', '9', 'doors', 'game', 'gt', 'racing', 'phone', 'lol']",50
2680,spam,"['New', 'Tones', 'week', 'include', '1McFlyAll', 'Ab', '2', 'Sara', 'JorgeShock', '3', 'SmithSwitch', 'order', 'follow', 'instructions', 'next', 'message']",136
2681,ham,"['Solve', 'Case', 'Man', 'Found', 'Murdered', 'ltDECIMALgt', 'ltgt', 'AfterNoon', '1His', 'wife', 'called', 'Police', '2Police', 'questioned', 'everyone', '3Wife', 'SirI', 'sleeping', 'murder', 'took', 'place', '4Cook', 'cooking', '5Gardener', 'picking', 'vegetables', '6HouseMaid', 'went', '2', 'post', 'office', '7Children', 'went', '2', 'play', '8Neighbour', 'went', '2', 'marriage', 'Police', 'arrested', 'murderer', 'Immediately', 'Whos', 'Reply', 'Reason', 'U', 'r', 'Brilliant']",444
2682,ham,"['Im', 'da', 'bus', 'going', 'home']",27
2683,ham,"['got', 'call', 'landline', 'number', 'asked', 'come', 'anna', 'nagar', 'go', 'afternoon']",106
2684,ham,"['Im', 'okay', 'Chasing', 'dream', 'Whats', 'good', 'next']",66
2685,ham,"['Yupz', 'Ive', 'oredi', 'booked', 'slots', '4', 'weekends', 'liao']",54
2686,spam,"['URGENT', 'trying', 'contact', 'U', 'Todays', 'draw', 'shows', '£800', 'prize', 'GUARANTEED', 'Call', '09050003091', 'land', 'line', 'Claim', 'C52', 'Valid', '12hrs']",157
2687,ham,"['r', 'many', 'modelsony', 'ericson', 'also', 'der', 'ltgt', 'luks', 'good', 'bt', 'forgot', 'modl']",88
2688,ham,['Okie'],4
2689,ham,"['Yes', 'know', 'cheesy', 'songs', 'frosty', 'snowman']",54
2690,ham,"['Ya', 'ok', 'vikky', 'vl', 'c', 'witin', 'ltgt', 'mins', 'il', 'reply', 'u']",56
2691,spam,"['sports', 'fans', 'get', 'latest', 'sports', 'news', 'str', '2', 'ur', 'mobile', '1', 'wk', 'FREE', 'PLUS', 'FREE', 'TONE', 'Txt', 'SPORT', '8007', 'wwwgetzedcouk', '0870141701216', 'norm', '4txt120p']",153
2692,ham,"['Hey', 'tmr', 'meet', 'bugis', '930']",27
2693,spam,"['Urgent', 'Urgent', '800', 'FREE', 'flights', 'Europe', 'give', 'away', 'call', 'B4', '10th', 'Sept', 'take', 'friend', '4', 'FREE', 'Call', 'claim', '09050000555', 'BA128NNFWFLY150ppm']",158
2694,ham,"['nice', 'new', 'shirts', 'thing', 'wear', 'nudist', 'themed', 'mu']",95
2695,ham,"['Hey', 'sexy', 'buns', 'day', 'word', 'morning', 'YM', 'think']",95
2696,ham,"['whenever', 'see', 'still', 'hook']",52
2697,ham,"['Nope', 'im', 'going', 'home', 'go', 'pump', 'petrol', 'lor', 'Like', 'going', '2', 'rain', 'soon']",80
2698,ham,"['use', 'foreign', 'stamps', 'whatever', 'send']",63
2699,spam,"['88066', 'LOST', '£12', 'HELP']",24
2700,ham,"['Oh', 'baby', 'house', 'come', 'dont', 'new', 'pictures', 'facebook']",73
2701,ham,"['Feb', 'ltgt', 'LOVE', 'U', 'day', 'Send', 'dis', 'ur', 'VALUED', 'FRNDS', 'evn', '3', 'comes', 'back', 'ull', 'gt', 'married', 'person', 'u', 'luv', 'u', 'ignore', 'dis', 'u', 'lose', 'ur', 'luv', '4', 'Evr']",165
2702,ham,"['Hiya', 'sorry', 'didnt', 'hav', 'signal', 'havent', 'seen', 'heard', 'neither', 'unusual', 'Ill', 'put', 'case', 'get', 'sort', 'Hugs', 'snogs']",169
2703,ham,"['Omw', 'back', 'tampa', 'west', 'palm', 'hear', 'happened']",57
2704,ham,"['Yup', 'already', 'Thanx', '4', 'printing', 'n', 'handing']",56
2705,spam,"['FreeMsg', 'Fancy', 'flirt', 'Reply', 'DATE', 'join', 'UKs', 'fastest', 'growing', 'mobile', 'dating', 'service', 'Msgs', 'rcvd', '25p', 'optout', 'txt', 'stop', '83021', 'Reply', 'DATE']",156
2706,ham,"['mean', 'come', 'chase', 'stated', 'watch', 'many', 'movies', 'want']",113
2707,ham,"['took', 'tablets', 'Reaction', 'morning']",50
2708,spam,"['Great', 'NEW', 'Offer', 'DOUBLE', 'Mins', 'DOUBLE', 'Txt', 'best', 'Orange', 'tariffs', 'get', 'latest', 'camera', 'phones', '4', 'FREE', 'Call', 'MobileUpd8', 'free', '08000839402', '2stoptxt', 'TCs']",160
2709,ham,"['Nah', 'Im', 'perpetual', 'DD']",23
2710,ham,"['Sorry', 'de', 'went', 'shop']",24
2711,spam,"['Hope', 'enjoyed', 'new', 'content', 'text', 'stop', '61610', 'unsubscribe', 'help08712400602450p', 'Provided', 'tones2youcouk']",118
2712,ham,"['Wen', 'ur', 'lovable', 'bcums', 'angry', 'wid', 'u', 'dnt', 'take', 'seriously', 'Coz', 'angry', 'childish', 'n', 'true', 'way', 'showing', 'deep', 'affection', 'care', 'n', 'luv', 'kettoda', 'manda', 'nice', 'day', 'da']",179
2713,ham,"['Hey', 'still', 'want', 'go', 'yogasana', 'Coz', 'end', 'cine', 'go', 'bathe', 'hav', 'steam', 'bath']",101
2714,ham,"['Nope', 'im', 'drivin', 'neva', 'develop', 'da', 'photos', 'lei']",54
2715,ham,"['thinking', 'going', 'reg', 'pract', 'lessons', 'Flung', 'advance', 'Haha', 'wat', 'time', 'u', 'going']",96
2716,ham,"['Cool', 'ltgt', 'inches', 'long', 'hope', 'like', 'big']",59
2717,ham,"['HouseMaid', 'murderer', 'coz', 'man', 'murdered', 'ltgt', 'th', 'January', 'public', 'holiday', 'govtinstituitions', 'closedincluding', 'post', 'officeunderstand']",166
2718,ham,"['Okie', 'Thanx']",14
2719,spam,"['18', 'days', 'Euro2004', 'kickoff', 'U', 'kept', 'informed', 'latest', 'news', 'results', 'daily', 'Unsubscribe', 'send', 'GET', 'EURO', 'STOP', '83222']",135
2720,ham,"['Go', 'n', 'buy', 'Juz', 'buy', 'get', 'lar']",46
2721,ham,"['Ok', 'lor']",9
2722,ham,"['Im', 'working', 'technical', 'support', 'voice', 'process']",46
2723,ham,"['justbeen', 'overa', 'week', 'since', 'broke', 'already', 'brains', 'going', 'mush']",84
2724,ham,"['Tunde', 'wishing', 'great', 'day', 'Abiola']",71
2725,ham,"['Nope', 'C', 'ü']",19
2726,ham,"['well', 'medical', 'missions', 'nigeria']",44
2727,ham,"['movies', 'laptop']",46
2728,ham,"['Whatsup', 'Dont', 'u', 'want', 'sleep']",35
2729,spam,"['Urgent', 'Please', 'call', '09066612661', 'landline', '£5000', 'cash', 'luxury', '4', 'Canary', 'Islands', 'Holiday', 'await', 'collection', 'TCs', 'SAE', 'award', '20M12AQ', '150ppm', '16', '“']",151
2730,spam,"['Urgent', 'Please', 'call', '09066612661', 'landline', 'complimentary', '4', 'Lux', 'Costa', 'Del', 'Sol', 'holiday', '£1000', 'CASH', 'await', 'collection', 'ppm', '150', 'SAE', 'TCs', 'James', '28', 'EH74RR']",165
2731,ham,"['havent', 'lei', 'Next', 'mon']",28
2732,ham,"['Mm', 'feeling', 'sleepy', 'today', 'shall', 'get', 'dear']",53
2733,ham,"['dare', 'stupid', 'wont', 'tell', 'anything', 'Hear', 'wont', 'talk']",82
2734,ham,"['ü', 'noe', 'ben', 'going']",25
2735,ham,"['mag', 'meeting', 'avo', 'point']",48
2736,ham,"['meant', 'middle', 'left', 'right']",29
2737,ham,"['Really', 'crashed', 'cuddled', 'sofa']",41
2738,ham,"['Hi', 'Chachi', 'tried', 'calling', 'u', 'unable', 'reach', 'u', 'Pl', 'give', 'missed', 'cal', 'u', 'c', 'tiz', 'msg', 'Kanagu']",99
2739,ham,"['sent', 'prices', 'mean', 'ltgt', 'g']",55
2740,ham,"['much', 'buzy']",22
2741,ham,['Nothing'],15
2742,spam,"['dont', 'know', 'u', 'u', 'dont', 'know', 'Send', 'CHAT', '86688', 'lets', 'find', '150pMsg', 'rcvd', 'HGSuite3422LandsRowW1J6HL', 'LDN', '18', 'years']",158
2743,ham,"['working', 'ringing', 'u', 'thing', 'whole', 'houseful', 'screaming', 'brats', 'pulling', 'hair', 'Loving', 'u']",119
2744,ham,"['family', 'responding', 'anything', 'room', 'went', 'home', 'diwali', 'one', 'called', 'coming', 'makes', 'feel', 'like', 'died']",154
2745,ham,"['Tick', 'tick', 'tick', 'Babe']",25
2746,ham,"['R', 'ü', 'going', '4', 'todays', 'meeting']",28
2747,ham,"['K', 'dahow', 'many', 'page', 'want']",29
2748,ham,"['Ya', 'nowonion', 'roast']",28
2749,ham,"['Send', 'number', 'give', 'reply', 'tomorrow', 'morning', 'said', 'like', 'ok']",89
2750,ham,"['said', 'problem', 'Let', 'know']",56
2751,ham,"['Ok', 'tell', 'half', 'hr', 'b4', 'u', 'come', 'need', '2', 'prepare']",53
2752,ham,"['Play', 'w', 'computer', 'Aiyah', 'tok', '2', 'u', 'lor']",37
2753,ham,"['Sat', 'right', 'Okay', 'thanks']",26
2754,ham,"['Derp', 'worse', 'dude', 'always', 'wants', 'party', 'dude', 'files', 'complaint', 'three', 'drug', 'abusers', 'lives']",129
2755,ham,"['Ok', 'Chinese', 'food', 'way', 'get', 'fat', 'youre', 'paying', 'lipo']",69
2756,ham,"['r', 'outside', 'already']",21
2757,ham,"['good', 'trip', 'Watch', 'Remember', 'get', 'back', 'must', 'decide', 'easter']",89
2758,ham,"['Yo', 'watching', 'movie', 'netflix']",37
2759,ham,"['time', 'I‘m', 'prob', '3']",37
2760,ham,"['meh', 'Thgt', 'clash', 'Really', 'ah', 'dun', 'mind', 'dun', 'seen', 'lost', 'weight', 'Gee']",102
2761,ham,"['dont', 'thnk', 'wrong', 'calling', 'us']",42
2762,ham,"['sure', 'night', 'menu', 'know', 'noon', 'menu']",63
2763,ham,"['ARR', 'birthday', 'today', 'wish', 'get', 'oscar']",50
2764,ham,"['Say', 'slowly', 'GODI', 'LOVE', 'amp', 'NEED', 'YOUCLEAN', 'HEART', 'BLOODSend', 'Ten', 'special', 'people', 'amp', 'u', 'c', 'miracle', 'tomorrow', 'itplspls']",163
2765,ham,"['Open', 'rebtel', 'firefox', 'loads', 'put', 'plus', 'sign', 'user', 'name', 'place', 'show', 'two', 'numbers', 'lower', 'number', 'number', 'pick', 'number', 'pin', 'display', 'okay']",200
2766,ham,"['picking', 'various', 'points']",41
2767,spam,"['Married', 'local', 'women', 'looking', 'discreet', 'action', '5', 'real', 'matches', 'instantly', 'phone', 'Text', 'MATCH', '69969', 'Msg', 'cost', '150p', '2', 'stop', 'txt', 'stop', 'BCMSFWC1N3XX']",155
2768,ham,"['Wow', 'v', 'v', 'impressed', 'funs', 'shopping']",38
2769,ham,"['way', 'ur', 'home']",26
2770,spam,"['Burger', 'King', 'Wanna', 'play', 'footy', 'top', 'stadium', 'Get', '2', 'Burger', 'King', '1st', 'Sept', 'go', 'Large', 'Super', 'CocaCola', 'walk', 'winner']",141
2771,ham,"['problem', 'Talk', 'later']",29
2772,ham,"['ur', 'sis']",16
2773,ham,"['Still', 'customer', 'place']",23
2774,spam,"['come', 'takes', 'little', 'time', 'child', 'afraid', 'dark', 'become', 'teenager', 'wants', 'stay', 'night']",124
2775,ham,"['Dude', 'u', 'knw', 'also', 'teluguthts', 'gudk', 'gud', 'nyt']",46
2776,ham,"['confirm', 'eating', 'esplanade']",31
2777,ham,"['Send', 'id', 'password']",28
2778,ham,"['Kind', 'Took', 'garage', 'Centre', 'part', 'exhaust', 'needs', 'replacing', 'Part', 'ordered', 'n', 'taking', 'fixed', 'tomo', 'morning']",118
2779,spam,"['ur', 'chance', 'win', '£250', 'cash', 'every', 'wk', 'TXT', 'ACTION', '80608', 'TsCs', 'wwwmovietriviatv', 'custcare', '08712405022', '1x150pwk']",123
2780,ham,"['Well', 'might', 'come']",29
2781,ham,"['Long', 'quit', 'get', 'like', '5', 'minutes', 'day']",63
2782,ham,"['likely', 'called', 'Mittelschmertz', 'Google', 'dont', 'paracetamol', 'dont', 'worry', 'go']",106
2783,ham,"['Well', 'right', 'Im', 'gonna', 'get', 'check', 'todays', 'steam', 'salespee', 'text', 'want', 'come', 'get']",121
2784,ham,"['arrived', 'see', 'couple', 'days', 'lt3']",44
2785,ham,"['K', 'wat', 'tht', 'incident']",22
2786,ham,"['Yeah', 'get', 'unlimited']",22
2787,ham,"['cThen', 'thk', 'shd', 'b', 'enuff', 'Still', 'got', 'conclusion', 'n', 'contents', 'pg', 'n', 'references', 'Ill', 'b', 'da', 'contents', 'pg', 'n', 'cover', 'pg']",116
2788,ham,"['Forgot', 'takes', '3', 'years', 'shower', 'sorry', 'atyour', 'phone', 'dead', 'yet']",78
2789,ham,"['Ü', 'got', 'wat', 'buy', 'tell', 'us', 'ü', 'need', 'come']",57
2790,ham,"['big', 'God', 'bring', 'success']",43
2791,spam,"['U’ve', 'Bin', 'Awarded', '£50', 'Play', '4', 'Instant', 'Cash', 'Call', '08715203028', 'Claim', 'EVERY', '9th', 'Player', 'Wins', 'Min', '£50£500', 'OptOut', '08718727870']",126
2792,ham,"['…', 'r', 'stayin', 'extra', 'week', 'back', 'next', 'wed', 'rugby', 'weekend', 'Hi', 'c', 'u', 'soon']",116
2793,ham,"['Well', 'theres', 'still', 'bit', 'left', 'guys', 'want', 'tonight']",57
2794,ham,"['campus', 'library']",45
2795,ham,"['affidavit', 'says', 'ltgt', 'E', 'Twiggs', 'St', 'division', 'g', 'courtroom', 'ltgt', 'ltTIMEgt', 'Ill', 'double', 'check', 'text', 'tomorrow']",142
2796,ham,['creep'],32
2797,ham,"['Tell', 'friends', 'plan', 'Valentines', 'day', 'ltURLgt']",69
2798,ham,"['get', 'ten', 'billion', 'calls', 'texts', 'help', 'god']",79
2799,ham,"['Purity', 'friendship', 'two', 'smiling', 'reading', 'forwarded', 'messageIts', 'smiling', 'seeing', 'name', 'Gud', 'evng', 'musthu']",149
2800,ham,"['Ive', 'told', 'ive', 'returned', 'order']",63
2801,ham,"['HouseMaid', 'murderer', 'coz', 'man', 'murdered', 'ltgt', 'th', 'January', 'public', 'holiday', 'govtinstituitions', 'closedincluding', 'post', 'office']",155
2802,ham,"['Depends', 'u', 'going', 'lor']",29
2803,ham,"['smile', 'right', 'go', 'world', 'wonder', 'smiling', 'think', 'crazy', 'keep', 'away', 'grins']",145
2804,spam,"['FreeMsgFAV', 'XMAS', 'TONESReply', 'REAL']",33
2805,ham,"['Lil', 'fever', 'fine']",22
2806,ham,"['think', 'still', 'car']",32
2807,ham,[],10
2808,spam,"['December', 'mobile', '11mths', 'entitled', 'update', 'latest', 'colour', 'camera', 'mobile', 'Free', 'Call', 'Mobile', 'Update', 'Co', 'FREE', '08002986906']",158
2809,ham,"['Yes', 'princess', 'want', 'catch', 'big', 'strong', 'hands']",61
2810,ham,"['Oh', 'yeah', 'forgot', 'U', 'take', '2', 'shopping']",57
2811,ham,"['Mm', 'asked', 'call', 'radio']",36
2812,ham,"['Thinkin', 'someone', 'good', 'drugs']",52
2813,ham,"['Say', 'slowly', 'GODI', 'LOVE', 'amp', 'NEED', 'YOUCLEAN', 'HEART', 'BLOODSend', 'Ten', 'special', 'people', 'amp', 'u', 'c', 'miracle', 'tomorrow', 'itplspls']",163
2814,ham,"['Enjoy', 'showers', 'possessiveness', 'poured', 'u', 'ur', 'loved', 'ones', 'bcoz', 'world', 'lies', 'golden', 'gift', 'loved', 'truly']",133
2815,ham,"['Alright', 'youre', 'sure', 'let', 'know', 'youre', 'leaving']",55
2816,ham,"['lasting', 'much', '2', 'hours', 'might', 'get', 'lucky']",57
2817,ham,"['Genius', 'whats', 'brother', 'Pls', 'send', 'number', 'skype']",68
2818,spam,"['Gr8', 'Poly', 'tones', '4', 'mobs', 'direct', '2u', 'rply', 'POLY', 'TITLE', '8007', 'eg', 'POLY', 'BREATHE1', 'Titles', 'CRAZYIN', 'SLEEPINGWITH', 'FINEST', 'YMCA', 'getzedcouk', 'POBox365O4W45WQ', '300p']",160
2819,ham,"['Thk', 'em', 'find', 'wtc', 'far', 'Weiyi', 'goin', 'E', 'rest', 'dunno', 'yet', 'R', 'ur', 'goin', '4', 'dinner', 'den', 'might', 'b', 'able', 'join']",123
2820,ham,"['Dont', 'forget', 'owns', 'whos', 'private', 'property', 'good', 'boy', 'always', 'passionate', 'kiss']",111
2821,spam,"['INTERFLORA', '\x93Its', 'late', 'order', 'Interflora', 'flowers', 'christmas', 'call', '0800', '505060', 'place', 'order', 'Midnight', 'tomorrow']",136
2822,ham,"['Oh', 'godtaken', 'teethis', 'paining']",37
2823,spam,"['ROMCAPspam', 'Everyone', 'around', 'responding', 'well', 'presence', 'since', 'warm', 'outgoing', 'bringing', 'real', 'breath', 'sunshine']",152
2824,ham,"['u', 'ask', 'darren', 'go', 'n', 'pick', 'u', 'lor', 'oso', 'sian', 'tmr', 'haf', '2', 'meet', 'lect']",74
2825,ham,"['need', 'buy', 'lunch', 'eat', 'maggi', 'mee']",47
2826,spam,"['Congratulations', 'Thanks', 'good', 'friend', 'U', '£2000', 'Xmas', 'prize', '2', 'claim', 'easy', 'call', '08712103738', '10p', 'per', 'minute', 'BTnationalrate']",157
2827,ham,"['Ok', 'lor']",9
2828,ham,"['Oh', 'right', 'ok', 'Ill', 'make', 'sure', 'loads', 'work', 'day', 'got', 'really', 'nasty', 'cough', 'today', 'dry', 'n', 'shot', 'really', 'help']",149
2829,ham,"['Wifehow', 'knew', 'time', 'murder', 'exactly']",44
2830,spam,"['Send', 'logo', '2', 'ur', 'lover', '2', 'names', 'joined', 'heart', 'Txt', 'LOVE', 'NAME1', 'NAME2', 'MOBNO', 'eg', 'LOVE', 'ADAM', 'EVE', '07123456789', '87077', 'Yahoo', 'POBox36504W45WQ', 'TxtNO', '4', 'ads', '150p']",160
2831,ham,"['Howz', 'persons', 'story']",23
2832,ham,"['Thanx', '4', 'sending', 'home']",26
2833,ham,"['normally', 'hot', 'mail', 'Com', 'see']",35
2834,spam,"['Youve', 'tkts', 'EURO2004', 'CUP', 'FINAL', '£800', 'CASH', 'collect', 'CALL', '09058099801', 'b4190604', 'POBOX', '7876150ppm']",110
2835,ham,"['U', 'sick', 'still', 'go', 'shopping']",29
2836,ham,"['Ya', 'well', 'fine', 'BBDpooja', 'full', 'pimpleseven', 'become', 'quite', 'blackand', 'ur', 'rite', 'cold', 'wearing', 'sweatter']",131
2837,ham,"['Nicenicehow', 'working']",28
2838,ham,"['1s', 'reach', 'home', 'call']",23
2839,ham,"['trying', 'find', 'Chinese', 'food', 'place', 'around']",52
2840,ham,"['Easy', 'mate', 'guess', 'quick', 'drink', 'bit', 'ambitious']",53
2841,ham,"['BABE', 'miiiiiiissssssssss', 'need', 'crave', 'Geeee', 'Im', 'sad', 'without', 'babe', 'love']",131
2842,ham,"['Ok', 'thanx']",11
2843,ham,"['aathiwhere', 'dear']",27
2844,ham,"['Tunji', 'hows', 'queen', 'wishing', 'great', 'day', 'Abiola']",88
2845,ham,"['Today', 'iZ', 'Yellow', 'rose', 'day', 'u', 'love', 'frndship', 'give', '1', 'misscall', 'amp', 'send', 'ur', 'frndZ', 'amp', 'See', 'many', 'miss', 'calls', 'u', 'get', 'u', 'get', '6missed', 'U', 'marry', 'ur', 'Lover']",166
2846,ham,"['class', 'hours', 'Sorry']",42
2847,ham,"['Wat', 'time', 'u', 'finish', 'ur', 'lect', 'today']",32
2848,spam,"['Freemessage', 'JamsterGet', 'crazy', 'frog', 'sound', 'poly', 'text', 'MAD1', 'real', 'text', 'MAD2', '88888', '6', 'crazy', 'sounds', '3', 'GBPweek', '16only', 'TCs', 'apply']",157
2849,ham,"['Sad', 'story', 'Man', 'Last', 'week', 'bday', 'Wife', 'didnt', 'wish', 'Parents', 'forgot', 'n', 'Kids', 'went', 'work', 'Even', 'Colleagues', 'wish', 'entered', 'cabin', 'PA', 'said', 'Happy', 'Bday', 'Boss', 'felt', 'special', 'askd', '4', 'lunch', 'lunch', 'invited', 'apartment', 'went', 'said', 'u', 'mind', 'go', 'bedroom', 'minute', 'OK', 'sed', 'sexy', 'mood', 'came', '5', 'minuts', 'latr', 'wid', 'caken', 'Wife', 'Parents', 'Kidz', 'Friends', 'n', 'Colleagues', 'screaming', 'SURPRISE', 'waiting', 'sofa', 'NAKED']",588
2850,spam,"['CHANCE', 'REALITY', 'FANTASY', 'SHOW', 'call', '08707509020', '20p', 'per', 'min', 'NTT', 'Ltd', 'PO', 'Box', '1327', 'Croydon', 'CR9', '5WB', '0870', 'national', 'rate', 'call']",151
2851,ham,"['Shes', 'fine', 'Good', 'hear', 'dear', 'Happy', 'new', 'year', 'oh']",74
2852,ham,"['going', 'wipro', 'interview', 'today']",39
2853,ham,"['tall', 'princess']",26
2854,ham,"['doubt', 'could', 'handle', '5', 'times', 'per', 'night', 'case']",57
2855,ham,"['Haha', 'Hope', 'ü', 'hear', 'receipt', 'sound', 'Gd', 'luck']",53
2856,ham,"['gonna', 'death', 'Im', 'gonna', 'leave', 'note', 'says', 'robs', 'fault', 'Avenge']",94
2857,ham,"['Japanese', 'Proverb', 'one', 'U', 'none', 'itU', 'must', 'Indian', 'version', 'one', 'LET', 'none', 'itLEAVE', 'finally', 'Kerala', 'version', 'one', 'Stop', 'none', 'Make', 'strike']",276
2858,ham,"['Today', 'im', 'workin', 'free', 'oso', 'Gee', 'Thgt', 'u', 'workin', 'ur', 'frens', 'shop']",82
2859,ham,"['life', 'face', 'choices', 'toss', 'coin', 'becoz', 'settle', 'question', 'coin', 'air', 'U', 'know', 'heart', 'hoping', 'Gudni8']",160
2860,ham,"['know', 'god', 'created', 'gap', 'fingers', 'One', 'made', 'comes', 'amp', 'fills', 'gaps', 'holding', 'hand', 'LOVE']",151
2861,ham,"['want', 'kiss', 'feel', 'next']",60
2862,ham,"['happy', 'saying']",51
2863,spam,"['Adult', '18', 'Content', 'video', 'shortly']",52
